categories,year,total,provincia_id,region_id
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,2738673.0,14,4
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,3989016.0,14,4
Valor añadido bruto total,2019,12807798.0,14,4
Impuestos netos sobre los productos,2019,1314024.0,14,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,14121822.0,14,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,27718066.0,15,17
"A. Agricultura, ganadería, silvicultura y pesca",2019,963008.0,15,17
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,4181304.0,15,17
C. - De las cuales: Industria manufacturera,2019,2912326.0,15,17
F. Construcción,2019,1887684.0,15,17
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,6485156.0,15,17
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,5434532.0,15,17
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,6187238.0,15,17
Valor añadido bruto total,2019,25138922.0,15,17
Impuestos netos sobre los productos,2019,2579144.0,15,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,27718066.0,15,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,4515520.0,16,7
"A. Agricultura, ganadería, silvicultura y pesca",2019,695787.0,16,7
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,471007.0,16,7
C. - De las cuales: Industria manufacturera,2019,272495.0,16,7
F. Construcción,2019,276267.0,16,7
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,1063817.0,16,7
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,655596.0,16,7
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,932880.0,16,7
Valor añadido bruto total,2019,4095354.0,16,7
Impuestos netos sobre los productos,2019,420166.0,16,7
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,4515520.0,16,7
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,24493773.0,20,10
"A. Agricultura, ganadería, silvicultura y pesca",2019,119345.0,20,10
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,5707550.0,20,10
C. - De las cuales: Industria manufacturera,2019,5470374.0,20,10
F. Construcción,2019,1497326.0,20,10
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,5254022.0,20,10
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,4677171.0,20,10
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,4959233.0,20,10
Valor añadido bruto total,2019,22214647.0,20,10
Impuestos netos sobre los productos,2019,2279126.0,20,10
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,24493773.0,20,10
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,21828320.0,17,9
"A. Agricultura, ganadería, silvicultura y pesca",2019,631719.0,17,9
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,2455373.0,17,9
C. - De las cuales: Industria manufacturera,2019,2079978.0,17,9
F. Construcción,2019,1477548.0,17,9
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,6238839.0,17,9
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,5049800.0,17,9
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,3943933.0,17,9
Valor añadido bruto total,2019,19797212.0,17,9
Impuestos netos sobre los productos,2019,2031108.0,17,9
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,21828320.0,17,9
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,17383998.0,18,4
"A. Agricultura, ganadería, silvicultura y pesca",2019,1075910.0,18,4
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1291695.0,18,4
C. - De las cuales: Industria manufacturera,2019,631141.0,18,4
F. Construcción,2019,1179578.0,18,4
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,3897511.0,18,4
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,3690752.0,18,4
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,4630985.0,18,4
Valor añadido bruto total,2019,15766431.0,18,4
Impuestos netos sobre los productos,2019,1617567.0,18,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,17383998.0,18,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,5465337.0,19,7
"A. Agricultura, ganadería, silvicultura y pesca",2019,184310.0,19,7
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1357634.0,19,7
C. - De las cuales: Industria manufacturera,2019,859030.0,19,7
F. Construcción,2019,336046.0,19,7
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,857710.0,19,7
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,1074778.0,19,7
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,1146314.0,19,7
Valor añadido bruto total,2019,4956792.0,19,7
Impuestos netos sobre los productos,2019,508545.0,19,7
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,5465337.0,19,7
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,10544112.0,21,4
"A. Agricultura, ganadería, silvicultura y pesca",2019,692537.0,21,4
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1948511.0,21,4
C. - De las cuales: Industria manufacturera,2019,1067398.0,21,4
F. Construcción,2019,546306.0,21,4
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,1951281.0,21,4
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,1996873.0,21,4
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,2427483.0,21,4
Valor añadido bruto total,2019,9562991.0,21,4
Impuestos netos sobre los productos,2019,981121.0,21,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,10544112.0,21,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,6499251.0,22,5
"A. Agricultura, ganadería, silvicultura y pesca",2019,846752.0,22,5
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,945859.0,22,5
C. - De las cuales: Industria manufacturera,2019,781522.0,22,5
F. Construcción,2019,388936.0,22,5
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,1409365.0,22,5
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,1020279.0,22,5
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,1283310.0,22,5
Valor añadido bruto total,2019,5894501.0,22,5
Impuestos netos sobre los productos,2019,604750.0,22,5
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,6499251.0,22,5
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,11170612.0,23,4
"A. Agricultura, ganadería, silvicultura y pesca",2019,897842.0,23,4
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1291407.0,23,4
C. - De las cuales: Industria manufacturera,2019,1142351.0,23,4
F. Construcción,2019,593931.0,23,4
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,2103115.0,23,4
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,2143888.0,23,4
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,3101012.0,23,4
Valor añadido bruto total,2019,10131195.0,23,4
Impuestos netos sobre los productos,2019,1039417.0,23,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,11170612.0,23,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,10093250.0,24,8
"A. Agricultura, ganadería, silvicultura y pesca",2019,365818.0,24,8
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1208184.0,24,8
C. - De las cuales: Industria manufacturera,2019,895326.0,24,8
F. Construcción,2019,584515.0,24,8
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,2453693.0,24,8
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,2077368.0,24,8
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,2464503.0,24,8
Valor añadido bruto total,2019,9154081.0,24,8
Impuestos netos sobre los productos,2019,939169.0,24,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,10093250.0,24,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,12641158.0,25,9
"A. Agricultura, ganadería, silvicultura y pesca",2019,635301.0,25,9
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1219140.0,25,9
C. - De las cuales: Industria manufacturera,2019,907084.0,25,9
F. Construcción,2019,811609.0,25,9
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,3785177.0,25,9
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,2327973.0,25,9
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,2685708.0,25,9
Valor añadido bruto total,2019,11464908.0,25,9
Impuestos netos sobre los productos,2019,1176250.0,25,9
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,12641158.0,25,9
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,7763915.0,27,17
"A. Agricultura, ganadería, silvicultura y pesca",2019,716511.0,27,17
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1043134.0,27,17
C. - De las cuales: Industria manufacturera,2019,622456.0,27,17
F. Construcción,2019,439896.0,27,17
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,1885830.0,27,17
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,1263369.0,27,17
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,1692749.0,27,17
Valor añadido bruto total,2019,7041489.0,27,17
Impuestos netos sobre los productos,2019,722426.0,27,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,7763915.0,27,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,242093235.0,28,13
"A. Agricultura, ganadería, silvicultura y pesca",2019,151583.0,28,13
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,22573777.0,28,13
C. - De las cuales: Industria manufacturera,2019,13307397.0,28,13
F. Construcción,2019,10978541.0,28,13
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,71999847.0,28,13
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,67864003.0,28,13
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,45998900.0,28,13
Valor añadido bruto total,2019,219566651.0,28,13
Impuestos netos sobre los productos,2019,22526584.0,28,13
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,242093235.0,28,13
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,32202624.0,29,4
"A. Agricultura, ganadería, silvicultura y pesca",2019,759634.0,29,4
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1400889.0,29,4
C. - De las cuales: Industria manufacturera,2019,771216.0,29,4
F. Construcción,2019,2989565.0,29,4
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,8765068.0,29,4
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,8342239.0,29,4
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,6948800.0,29,4
Valor añadido bruto total,2019,29206195.0,29,4
Impuestos netos sobre los productos,2019,2996429.0,29,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,32202624.0,29,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,32319250.0,30,21
"A. Agricultura, ganadería, silvicultura y pesca",2019,1617920.0,30,21
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,5306154.0,30,21
C. - De las cuales: Industria manufacturera,2019,4075736.0,30,21
F. Construcción,2019,1909159.0,30,21
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,7618779.0,30,21
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,5914766.0,30,21
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,6945191.0,30,21
Valor añadido bruto total,2019,29311969.0,30,21
Impuestos netos sobre los productos,2019,3007281.0,30,21
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,32319250.0,30,21
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,20873397.0,31,14
"A. Agricultura, ganadería, silvicultura y pesca",2019,671653.0,31,14
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,5608308.0,31,14
C. - De las cuales: Industria manufacturera,2019,4872516.0,31,14
F. Construcción,2019,1117296.0,31,14
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,4025408.0,31,14
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,3587200.0,31,14
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,3921279.0,31,14
Valor añadido bruto total,2019,18931144.0,31,14
Impuestos netos sobre los productos,2019,1942253.0,31,14
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,20873397.0,31,14
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,7100820.0,32,17
"A. Agricultura, ganadería, silvicultura y pesca",2019,507480.0,32,17
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1171849.0,32,17
C. - De las cuales: Industria manufacturera,2019,682981.0,32,17
F. Construcción,2019,514957.0,32,17
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,1523294.0,32,17
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,1165126.0,32,17
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,1557388.0,32,17
Valor añadido bruto total,2019,6440094.0,32,17
Impuestos netos sobre los productos,2019,660726.0,32,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,7100820.0,32,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,4410268.0,34,8
"A. Agricultura, ganadería, silvicultura y pesca",2019,230828.0,34,8
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1200768.0,34,8
C. - De las cuales: Industria manufacturera,2019,1057584.0,34,8
F. Construcción,2019,206840.0,34,8
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,671756.0,34,8
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,732983.0,34,8
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,956721.0,34,8
Valor añadido bruto total,2019,3999896.0,34,8
Impuestos netos sobre los productos,2019,410372.0,34,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,4410268.0,34,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,24214216.0,35,8742
"A. Agricultura, ganadería, silvicultura y pesca",2019,264322.0,35,8742
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1534808.0,35,8742
C. - De las cuales: Industria manufacturera,2019,799644.0,35,8742
F. Construcción,2019,1271859.0,35,8742
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,8579740.0,35,8742
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,5091851.0,35,8742
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,5218522.0,35,8742
Valor añadido bruto total,2019,21961102.0,35,8742
Impuestos netos sobre los productos,2019,2253114.0,35,8742
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,24214216.0,35,8742
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,21637314.0,36,17
"A. Agricultura, ganadería, silvicultura y pesca",2019,818688.0,36,17
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,3977842.0,36,17
C. - De las cuales: Industria manufacturera,2019,3713443.0,36,17
F. Construcción,2019,1369926.0,36,17
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,5014448.0,36,17
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,4204561.0,36,17
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,4238514.0,36,17
Valor añadido bruto total,2019,19623979.0,36,17
Impuestos netos sobre los productos,2019,2013335.0,36,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,21637314.0,36,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,8822400.0,26,20
"A. Agricultura, ganadería, silvicultura y pesca",2019,480753.0,26,20
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,2041910.0,26,20
C. - De las cuales: Industria manufacturera,2019,1786257.0,26,20
F. Construcción,2019,493419.0,26,20
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,1657362.0,26,20
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,1549702.0,26,20
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,1778337.0,26,20
Valor añadido bruto total,2019,8001483.0,26,20
Impuestos netos sobre los productos,2019,820917.0,26,20
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,8822400.0,26,20
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,7202099.0,37,8
"A. Agricultura, ganadería, silvicultura y pesca",2019,357605.0,37,8
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,560811.0,37,8
C. - De las cuales: Industria manufacturera,2019,423359.0,37,8
F. Construcción,2019,426712.0,37,8
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,1662920.0,37,8
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,1447567.0,37,8
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,2076334.0,37,8
Valor añadido bruto total,2019,6531949.0,37,8
Impuestos netos sobre los productos,2019,670150.0,37,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,7202099.0,37,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,22968344.0,38,8742
"A. Agricultura, ganadería, silvicultura y pesca",2019,473279.0,38,8742
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1165868.0,38,8742
C. - De las cuales: Industria manufacturera,2019,467048.0,38,8742
F. Construcción,2019,1439801.0,38,8742
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,7086295.0,38,8742
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,4925187.0,38,8742
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,5740728.0,38,8742
Valor añadido bruto total,2019,20831158.0,38,8742
Impuestos netos sobre los productos,2019,2137186.0,38,8742
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,22968344.0,38,8742
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2019,3500825.0,40,8
"A. Agricultura, ganadería, silvicultura y pesca",2019,194001.0,40,8
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,357123.0,40,8
C. - De las cuales: Industria manufacturera,2019,292520.0,40,8
F. Construcción,2019,288273.0,40,8
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,777373.0,40,8
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,678843.0,40,8
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,879463.0,40,8
